2023-04-23 12:57:18 , udn , 全中運羽球／「海派甜心」單打轉雙打 助大同完美3連霸 , https://udn.com/news/story/7005/7117438?from=udn-ch1_breaknews-1-0-news
2023-04-23 12:57:29 , udn , 高一雖沒下場，北市大同高中女將楊筑云、詹又蓁和彭雨薇就和學姊相約，要完成全中運高女團3連霸，今年112年新竹縣全中運成兌... , https://udn.com/news/story/7005/7117438?from=udn-ch1_breaknews-1-0-news
2023-04-23 12:57:49 , udn , 拒測罰18萬不服辯：很配合 法官打臉「吹50次都失敗」 , https://udn.com/news/story/7321/7117435?from=udn-ch1_breaknews-1-0-news
2023-04-23 12:58:00 , udn , 台中市郭姓男子在前年底騎機車行經清水區時，被警方攔查，因郭消極不配合酒測，警方開出拒測18萬元罰單，郭不服打行政訴訟，一... , https://udn.com/news/story/7321/7117435?from=udn-ch1_breaknews-1-0-news
2023-04-23 12:58:20 , udn , 韓國瑜納總統提名民調？  朱立倫：韓是2024重要助選員 , https://udn.com/news/story/7314/7117432?from=udn-ch1_breaknews-1-0-news
2023-04-23 12:58:31 , udn , 國民黨2024大選布局，昨有上千名韓粉參加造勢活動，呼籲國民黨應將高雄市前市長韓國瑜納入總統初選國民黨內參民調。國民黨主席朱立倫上午受訪表示，韓國瑜是黨內重要同志，韓是團隊一分子，也是2024非常重要「助選員」，會幫總統、立委候選人加油打氣。 , https://udn.com/news/story/7314/7117432?from=udn-ch1_breaknews-1-0-news
2023-04-23 12:58:51 , udn , 中市電動車充電樁僅3百座 民代批不足 市府：逐年增加 , https://udn.com/news/story/7325/7117427?from=udn-ch1_breaknews-1-0-news
2023-04-23 12:59:02 , udn , 全球電動車數量也日趨增加。市議員謝志忠指出，台中有300座充電樁，除公有外，也含飯店等私人建置數量拚湊，不切實際，且地點... , https://udn.com/news/story/7325/7117427?from=udn-ch1_breaknews-1-0-news
2023-04-23 12:59:22 , udn , MLB／好慘…運動家開季21戰輸100分 寫史上第五慘紀錄 , https://udn.com/news/story/6999/7117422?from=udn-ch1_breaknews-1-0-news
2023-04-23 12:59:33 , udn , 運動加隊開季至今投手壓不住狂失分，加上打線攻勢也有限，今天以3：18慘敗給遊騎兵隊後，不僅以4勝17敗、勝率1成90位居... , https://udn.com/news/story/6999/7117422?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:09:17 , udn , 許歷農慶生105歲 表態挺侯友宜選總統 , https://udn.com/news/story/123307/7117341?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:09:27 , udn , 新北市長侯友宜今天上午到永和為「許老爹」許歷農105歲生日慶賀，許歷農在接受媒體聯訪時表示，他力挺侯友宜參選總統，因為侯... , https://udn.com/news/story/123307/7117341?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:09:48 , udn , 侯友宜拜會105歲許歷農 許：經歷抗日與國共內戰 戰爭很殘酷 , https://udn.com/news/story/10930/7117449?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:09:58 , udn , 新北市長侯友宜今日上午前往永和為105歲退役上將許歷農祝壽，獲許當面稱讚做事認真、同時還提到自己經歷過戰爭的殘酷，不希望... , https://udn.com/news/story/10930/7117449?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:10:19 , udn , 烈日下大甲媽躦轎底人潮擠爆台1線 凌晨聽號角聲一路追 , https://udn.com/news/story/7325/7117447?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:10:30 , udn , 大甲鎮瀾宮媽祖遶境進香活動今天上午沿著台一線一路往南彰化前進，有信徒凌晨3點半就起床，沿線追著躦轎下，在員林排了一個多小... , https://udn.com/news/story/7325/7117447?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:10:50 , udn , 政府與民間在種400株台灣欅樹 認養造林共推國有林地 , https://udn.com/news/story/7325/7117446?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:11:01 , udn , 東勢林區管理處今天和磐鈺生活美學文化藝術基金會，在台中市和平區種下近400株台灣珍貴木台灣櫸，兼顧森林經濟與生態效益，以... , https://udn.com/news/story/7325/7117446?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:12:18 , udn , 北上南下都影響！他質疑「為何台鐵容易誤點」 內行人揭原因 , https://udn.com/news/story/120911/7117313?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:12:28 , udn , 不少人每天都仰賴台鐵通勤，不僅停靠站點多，票價也相當親民。不過，一名網友在網路上發文，指出「台鐵怎麼這麼容易誤點？」而貼文曝光後也掀起討論，有內行網友揭開誤點的原因。 , https://udn.com/news/story/120911/7117313?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:12:49 , udn , 新北汽車旅館 驚傳2名女房客陳屍床上 , https://udn.com/news/story/7320/7117456?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:13:00 , udn , 新北市新店區一間汽車旅館今天上午11時許，驚傳2名女房客陳屍屋內，警方已封鎖現場調查中。 , https://udn.com/news/story/7320/7117456?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:15:25 , udn , 五月徵召侯友宜出戰總統大選？ 朱立倫：大家拭目以待 , https://udn.com/news/story/123307/7117408?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:21:18 , udn , 影／北台八縣市首長會議 侯友宜盼青年提出想法 , https://udn.com/news/story/123307/7117437?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:21:28 , udn , 北台八縣市共創的北台區域發展推動委員會上午在新北市客家園區舉辦北台政策提案競賽入圍發表會暨合作議題宣言，13組通過初審青... , https://udn.com/news/story/123307/7117437?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:24:18 , udn , 高速公路上一名女子開車開到中暑 原因讓人傻眼 , https://udn.com/news/story/7335/7117467?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:24:29 , udn , 據《澎湃新聞》等大陸媒體報導，湖北高速公路交警日前巡邏時，發現一輛轎車停在路肩，一名女子站在路肩的護欄外，交警隨即趨前了... , https://udn.com/news/story/7335/7117467?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:24:49 , udn , 桃園通緝犯開了門縫秒關門 沒露臉但「這聲音」害了他 , https://udn.com/news/story/7320/7117466?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:24:52 , udn , 陸商務部：外需存在不確定性 當前外貿形勢依然嚴峻 , https://udn.com/news/story/7333/7117412?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:25:00 , udn , 桃園市桃園區張姓男子因涉竊盜被通緝，員警到他家查訪時，應門人只開一道門縫就關門，隨後傳來急促腳步聲，引起員警懷疑、繞到房... , https://udn.com/news/story/7320/7117466?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:25:20 , udn , 未來感銀灰色鯨魚棲息！高雄港旅運中心成觀海新地標 , https://udn.com/news/story/7327/7117050?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:25:31 , udn , 高雄再添一座新地標！遠看宛如巨型鯨魚棲息港灣的「高雄港旅運中心」，就座落於輕軌「旅運中心（C9）」站旁，是國內唯一全3D曲面帷幕永續綠建築，銀灰色流線型外觀充滿未來科技感。 , https://udn.com/news/story/7327/7117050?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:27:16 , udn , 美介入台海衝突「美國人將沒有iPhone可用」 一句話道盡美矛盾心態 , https://udn.com/news/story/6656/7117454?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:27:27 , udn , 一位美國國會議員形容美國介入台海爭端後的窘況，誰要去告訴美國人以後沒有iPhone可用了。這句話畫龍點睛地描述了美國政客真正在乎的是美國自己的利益，不是你台灣人以為的那樣。... , https://udn.com/news/story/6656/7117454?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:27:47 , udn , 李四川拋北市鐵皮屋頂變彩色光電板? 掀網兩極看法 , https://udn.com/news/story/7323/7117474?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:27:58 , udn , 因應淨零碳排議題，台北市副市長李四川今天在臉書貼文提到，「如果台北市屋頂的鐵皮，換成彩色的光電板，鳥瞰台北市市容，是不是... , https://udn.com/news/story/7323/7117474?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:28:18 , udn , 大物開箱！黃保羅24日一軍初登板 與曹祐齊先寫新史頁 , https://udn.com/news/story/7001/7117475?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:28:29 , udn , 富邦悍將、味全龍隊都要迎接單周6戰，明天在天母棒球場的補賽，推出黃保羅、曹祐齊的史上最年輕先發投手組合，這也將是黃保羅一... , https://udn.com/news/story/7001/7117475?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:28:49 , udn , 山東淄博燒烤走紅後 飯店房價漲逾5成當局要罰 , https://udn.com/news/story/7332/7117440?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:29:00 , udn , 中國山東省淄博市最近一個月因為燒烤小吃突然成網紅城市，隨著「五一」假期將至，預期旅遊人潮湧入，當地發布新規，凡是飯店房價... , https://udn.com/news/story/7332/7117440?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:29:21 , udn , 打開MicroLED說亮話 進軍商用市場指日可待 , https://udn.com/news/story/7240/7117298?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:29:31 , udn , MicroLED是一種新興的顯示技術，它採用微小的LED來構建高解析度的顯示螢幕。相較於傳統的液晶顯示器和有機發光二極體（OLED）顯示器，MicroLED具有更高的亮度、更好的對比度和更廣的色域。 , https://udn.com/news/story/7240/7117298?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:29:52 , udn , NBA／灰熊首節陷超級天坑 莫蘭特45分難擋湖人雙星合體搶勝 , https://udn.com/news/story/7002/7117469?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:30:02 , udn , 先前手傷缺席的莫蘭特（Ja Morant）趕到第3戰回歸，雖然狂轟生涯季後賽次高45分，但擁有他的灰熊卻難以複製前一場對戰湖人的勝利場景，反而首節就被湖人轟出35比9的巨大比分差距，追平聯盟季後賽首節 , https://udn.com/news/story/7002/7117469?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:30:18 , udn , 高雄男酒醉斷片路旁休息 沒酒駕卻仍被警上銬曝原因 , https://udn.com/news/story/7320/7117480?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:30:23 , udn , 碳費恐拉高房價？ 環保署：建築業非初期徵收對象 , https://udn.com/news/story/7266/7117471?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:30:28 , udn , 潘姓男子昨晨喝醉酒，一時斷片，在高雄市新興區六合一路旁休息，轄區巡邏警網撞見，趨前關心，要他報身分證件，欲通知家屬將他帶... , https://udn.com/news/story/7320/7117480?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:30:33 , udn , 配合2050淨零排放目標及國際趨勢，我國預計最快明年下半年起徵收碳費，但相關費率及徵收方式明年初才會進行討論，有不動產開... , https://udn.com/news/story/7266/7117471?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:31:50 , udn , 中職／大物開箱！黃保羅24日一軍初登板 與曹祐齊先寫新史頁 , https://udn.com/news/story/7001/7117475?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:42:16 , udn , 初選輸給徐巧芯未出面受訪 費鴻泰今天在群組發聲 , https://udn.com/news/story/6656/7117493?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:42:27 , udn , 台北市第七選區（松山、信義）國民黨立委初選，現任議員徐巧芯擊敗現任立委費鴻泰，明年將代表國民黨挑戰該區立委，與對手、民進... , https://udn.com/news/story/6656/7117493?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:42:47 , udn , 虎尾幾分甜 因糖而生的甜蜜小鎮 , https://udn.com/news/story/7266/7117119?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:42:58 , udn , 雲林在地鄉親熟悉的「馬光厝線」是全臺唯一仍實際運輸甘蔗的五分車鐵道，總長約16公里，橫貫土庫、虎尾、褒忠三個鄉鎮... , https://udn.com/news/story/7266/7117119?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:43:18 , udn , 男友自認抓姦在床打死女友 解剖還她清白 , https://udn.com/news/story/7321/7117491?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:43:29 , udn , 高雄鄭姓男子發現張姓女友在林姓室友房裡，誤認張女、林男剛「辦完事」，將張女拉回房內二度痛毆，最後導致張女傷重致死，結果解... , https://udn.com/news/story/7321/7117491?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:43:49 , udn , 八德廣豐公園遭灑老鼠藥 小孩及毛孩路過請小心 , https://udn.com/news/story/7320/7117489?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:44:00 , udn , 有網友在臉書社團反映，八德區廣豐公園有人惡意放置彩色的老鼠藥毒餌，已經向動保處報案，但似乎沒有受理成功，希望更多人看到後... , https://udn.com/news/story/7320/7117489?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:44:20 , udn , 藤浪晉太郎控球爆走不意外 前橫濱監督：早就看過了 , https://udn.com/news/story/6999/7117490?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:44:31 , udn , 運動家隊今天以3：18遭遊騎兵隊打爆，日籍投手藤浪晉太郎持續災難般的演出，今天先發2.1局狂失8分，防禦率已經膨脹到14... , https://udn.com/news/story/6999/7117490?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:44:51 , udn , 大溪最具歷史9103線5月3日停駛 263新客運線5月4日上路 , https://udn.com/news/story/7323/7117487?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:45:02 , udn , 桃園市大溪至新北土城捷運頂埔站9103客運線，有40年歷史曾是大溪往台北的唯一客運，搭載許多通勤族夢想，卻不敵傳統客運經... , https://udn.com/news/story/7323/7117487?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:45:18 , udn , 全中運擊劍／竹縣博愛國中杜羽蕎奪銅牌 再拚團體戰 , https://udn.com/news/story/7005/7117496?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:45:22 , udn , 全中運／斗南林千嫆苦練有成 為雲林摘下舉重首金 , https://udn.com/news/story/7005/7117484?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:45:28 , udn , 全中運今年在新竹縣舉辦，擊劍項目博愛國中的杜羽蕎在國女組個人銳劍獲得銅牌，隊友江婕羽也進入八強，義民高中的劉瀚文也在高男... , https://udn.com/news/story/7005/7117496?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:45:33 , udn , 雲林縣在112年全國中等學校運動會摘下舉重項目第1金，斗南高中3年級林千嫆參加國女組71公斤以抓舉69公斤、挺舉90公斤... , https://udn.com/news/story/7005/7117484?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:45:49 , udn , 中科實中機器人團隊師生美國參賽 獲區域賽團體聯盟賽第三名 , https://udn.com/news/story/6898/7117486?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:45:59 , udn , 中科實驗中學機器人團隊「#7636Robomania」37名師生，日前到美國紐約參加五指湖及長島兩場區域賽，榮獲長島區域... , https://udn.com/news/story/6898/7117486?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:48:17 , udn , 成大老榕滿百年 融入校友學子珍貴回憶 , https://udn.com/news/story/6928/7117426?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:48:22 , udn , MLB／藤浪晉太郎控球爆走不意外 前橫濱監督：早就看過了 , https://udn.com/news/story/6999/7117490?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:48:28 , udn , 位於成功大學光復校區的榕園除了是成大師生、校友熟悉的校園一景，也是許多台南人心目中的地標之一，大家印象最深刻的老榕樹是1... , https://udn.com/news/story/6928/7117426?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:48:48 , udn , 郭台銘稱若獲徵召他會贏 侯友宜：大家都想為人民、國家做事 , https://udn.com/news/story/6656/7117499?from=udn-ch1_breaknews-1-0-news
2023-04-23 13:48:59 , udn , 鴻海集團創辦人郭台銘昨日開首場「郭台銘有話對你說」說明會，並說在國民黨內徵召他一定會贏。新北市長侯友宜今說，郭台銘在產經... , https://udn.com/news/story/6656/7117499?from=udn-ch1_breaknews-1-0-news
